Style Name,Style Number,Color Name,Color Code,Dropped from Catalog,Size,Alt Size,UPC,SKU,Currency,Wholesale Price,Retail Price,Retail Date,Quantity Requested,Quantity Available,Available Date,Brand,Category,Gender,Product Family,Seasonal Offering,End of life,Width,Color,New SKU
"Danner Romeo 3"" Brown Hot",44030,Dark Brown,205,No,11,EE,612632405032,612632405032,USD,75.0,129.95,2020-04-01,,88,2024-04-12,DANNER,Work,Men,Danner Romeo,No,12/31/2024,"D, EE",Brown,44030-205-11EE
"Danner Romeo 3"" Brown Hot",44030,Dark Brown,205,No,11.5,EE,612632405049,612632405049,USD,75.0,129.95,2020-04-01,,20,2024-04-12,DANNER,Work,Men,Danner Romeo,No,12/31/2024,"D, EE",Brown,44030-205-11.5EE
"Danner Romeo 3"" Brown Hot",44030,Dark Brown,205,No,12,EE,612632405056,612632405056,USD,75.0,129.95,2020-04-01,,66,2024-04-12,DANNER,Work,Men,Danner Romeo,No,12/31/2024,"D, EE",Brown,44030-205-12EE
"Danner Romeo 3"" Brown Hot",44030,Dark Brown,205,No,13,EE,612632405063,612632405063,USD,75.0,129.95,2020-04-01,,50,2024-04-12,DANNER,Work,Men,Danner Romeo,No,12/31/2024,"D, EE",Brown,44030-205-13EE
"Danner Romeo 3"" Brown Hot",44030,Dark Brown,205,No,14,EE,612632405070,612632405070,USD,75.0,129.95,2020-04-01,,0,2024-04-12,DANNER,Work,Men,Danner Romeo,No,12/31/2024,"D, EE",Brown,44030-205-14EE
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,5,M,612632347400,612632347400,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-5M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,5.5,M,612632347417,612632347417,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-5.5M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,6,M,612632347387,612632347387,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-6M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,6.5,M,612632347394,612632347394,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-6.5M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,7,M,612632347301,612632347301,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-7M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,7.5,M,612632347318,612632347318,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-7.5M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,8,M,612632347325,612632347325,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-8M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,8.5,M,612632347332,612632347332,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-8.5M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,9,M,612632347349,612632347349,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-9M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,9.5,M,612632347356,612632347356,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-9.5M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,10,M,612632347363,612632347363,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-10M
"Wayfinder Snake Boot 15"" Mossy Oak Break-Up Country",44130,Dark Brown,205,No,11,M,612632347370,612632347370,USD,99.0,179.95,2019-02-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44130-205-11M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,5,M,612632319421,612632319421,USD,93.0,169.95,2018-06-01,,4,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-5M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,5.5,M,612632319438,612632319438,USD,93.0,169.95,2018-06-01,,2,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-5.5M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,6,M,612632319407,612632319407,USD,93.0,169.95,2018-06-01,,31,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-6M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,6.5,M,612632319414,612632319414,USD,93.0,169.95,2018-06-01,,29,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-6.5M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,7,M,612632319322,612632319322,USD,93.0,169.95,2018-06-01,,37,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-7M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,7.5,M,612632319339,612632319339,USD,93.0,169.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-7.5M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,8,M,612632319346,612632319346,USD,93.0,169.95,2018-06-01,,88,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-8M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,8.5,M,612632319353,612632319353,USD,93.0,169.95,2018-06-01,,81,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-8.5M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,9,M,612632319360,612632319360,USD,93.0,169.95,2018-06-01,,21,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-9M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,9.5,M,612632319377,612632319377,USD,93.0,169.95,2018-06-01,,38,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-9.5M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,10,M,612632319384,612632319384,USD,93.0,169.95,2018-06-01,,29,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-10M
"Wayfinder 8"" Brown",44210,Dark Brown,205,No,11,M,612632319391,612632319391,USD,93.0,169.95,2018-06-01,,2,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44210-205-11M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,5,M,612632319544,612632319544,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-5M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,5.5,M,612632319551,612632319551,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-5.5M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,6,M,612632319520,612632319520,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-6M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,6.5,M,612632319537,612632319537,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-6.5M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,7,M,612632319445,612632319445,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-7M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,7.5,M,612632319452,612632319452,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-7.5M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,8,M,612632319469,612632319469,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-8M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,8.5,M,612632319476,612632319476,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-8.5M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,9,M,612632319483,612632319483,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-9M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,9.5,M,612632319490,612632319490,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-9.5M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,10,M,612632319506,612632319506,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-10M
"Wayfinder 8"" Mossy Oak Break-Up Country 400G",44211,Dark Brown,205,No,11,M,612632319513,612632319513,USD,98.0,179.95,2018-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,12/31/2022,M,Brown,44211-205-11M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,5,M,612632372594,612632372594,USD,103.0,189.95,2019-06-01,,26,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-5M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,5.5,M,612632372600,612632372600,USD,103.0,189.95,2019-06-01,,13,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-5.5M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,6,M,612632372570,612632372570,USD,103.0,189.95,2019-06-01,,99,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-6M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,6.5,M,612632372587,612632372587,USD,103.0,189.95,2019-06-01,,68,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-6.5M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,7,M,612632372495,612632372495,USD,103.0,189.95,2019-06-01,,99,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-7M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,7.5,M,612632372501,612632372501,USD,103.0,189.95,2019-06-01,,57,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-7.5M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,8,M,612632372518,612632372518,USD,103.0,189.95,2019-06-01,,87,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-8M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,8.5,M,612632372525,612632372525,USD,103.0,189.95,2019-06-01,,62,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-8.5M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,9,M,612632372532,612632372532,USD,103.0,189.95,2019-06-01,,45,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-9M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,9.5,M,612632372549,612632372549,USD,103.0,189.95,2019-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-9.5M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,10,M,612632372556,612632372556,USD,103.0,189.95,2019-06-01,,0,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-10M
"Wayfinder 8"" Realtree EDGE 800G",44212,Dark Brown,205,No,11,M,612632372563,612632372563,USD,103.0,189.95,2019-06-01,,37,2024-04-12,DANNER,Women,Women,Wayfinder,No,,M,Brown,44212-205-11M
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,7,D,612632246383,612632246383,USD,135.0,249.95,2016-08-01,,38,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-7D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,7.5,D,612632246390,612632246390,USD,135.0,249.95,2016-08-01,,13,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-7.5D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,8,D,612632246406,612632246406,USD,135.0,249.95,2016-08-01,,45,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-8D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,8.5,D,612632246413,612632246413,USD,135.0,249.95,2016-08-01,,35,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-8.5D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,9,D,612632246420,612632246420,USD,135.0,249.95,2016-08-01,,81,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-9D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,9.5,D,612632246437,612632246437,USD,135.0,249.95,2016-08-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-9.5D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,10,D,612632246444,612632246444,USD,135.0,249.95,2016-08-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-10D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,10.5,D,612632246451,612632246451,USD,135.0,249.95,2016-08-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-10.5D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,11,D,612632246468,612632246468,USD,135.0,249.95,2016-08-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-11D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,11.5,D,612632246475,612632246475,USD,135.0,249.95,2016-08-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-11.5D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,12,D,612632246482,612632246482,USD,135.0,249.95,2016-08-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-12D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,13,D,612632246499,612632246499,USD,135.0,249.95,2016-08-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-13D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,14,D,612632246505,612632246505,USD,135.0,249.95,2016-08-01,,30,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-14D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,15,D,612632246512,612632246512,USD,135.0,249.95,2016-08-01,,13,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-15D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,16,D,612632246529,612632246529,USD,135.0,249.95,2016-08-01,,35,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-16D
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,8,EE,612632246536,612632246536,USD,135.0,249.95,2016-08-01,,26,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-8EE
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,8.5,EE,612632246543,612632246543,USD,135.0,249.95,2016-08-01,,45,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-8.5EE
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,9,EE,612632246550,612632246550,USD,135.0,249.95,2016-08-01,,78,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-9EE
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,9.5,EE,612632246567,612632246567,USD,135.0,249.95,2016-08-01,,90,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-9.5EE
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,10,EE,612632246574,612632246574,USD,135.0,249.95,2016-08-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-10EE
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,10.5,EE,612632246581,612632246581,USD,135.0,249.95,2016-08-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-10.5EE
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,11,EE,612632246598,612632246598,USD,135.0,249.95,2016-08-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-11EE
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,11.5,EE,612632246604,612632246604,USD,135.0,249.95,2016-08-01,,87,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-11.5EE
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,12,EE,612632246611,612632246611,USD,135.0,249.95,2016-08-01,,57,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-12EE
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,13,EE,612632246628,612632246628,USD,135.0,249.95,2016-08-01,,98,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-13EE
"Sharptail Rear Zip 10"" Dark Brown",45025,Dark Brown,205,No,14,EE,612632246635,612632246635,USD,135.0,249.95,2016-08-01,,24,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45025-205-14EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,7,D,612632274355,612632274355,USD,130.0,239.95,2017-07-01,,27,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-7D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,7.5,D,612632274362,612632274362,USD,130.0,239.95,2017-07-01,,21,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-7.5D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,8,D,612632274379,612632274379,USD,130.0,239.95,2017-07-01,,49,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-8D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,8.5,D,612632274386,612632274386,USD,130.0,239.95,2017-07-01,,39,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-8.5D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,9,D,612632274393,612632274393,USD,130.0,239.95,2017-07-01,,86,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-9D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,9.5,D,612632274409,612632274409,USD,130.0,239.95,2017-07-01,,19,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-9.5D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,10,D,612632274416,612632274416,USD,130.0,239.95,2017-07-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-10D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,10.5,D,612632274423,612632274423,USD,130.0,239.95,2017-07-01,,0,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-10.5D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,11,D,612632274430,612632274430,USD,130.0,239.95,2017-07-01,,0,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-11D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,11.5,D,612632274447,612632274447,USD,130.0,239.95,2017-07-01,,0,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-11.5D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,12,D,612632274454,612632274454,USD,130.0,239.95,2017-07-01,,0,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-12D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,13,D,612632274461,612632274461,USD,130.0,239.95,2017-07-01,,0,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-13D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,14,D,612632274478,612632274478,USD,130.0,239.95,2017-07-01,,2,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-14D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,15,D,612632274485,612632274485,USD,130.0,239.95,2017-07-01,,1,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-15D
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,8,EE,612632274492,612632274492,USD,130.0,239.95,2017-07-01,,30,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-8EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,8.5,EE,612632274508,612632274508,USD,130.0,239.95,2017-07-01,,8,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-8.5EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,9,EE,612632274515,612632274515,USD,130.0,239.95,2017-07-01,,59,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-9EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,9.5,EE,612632274522,612632274522,USD,130.0,239.95,2017-07-01,,52,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-9.5EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,10,EE,612632274539,612632274539,USD,130.0,239.95,2017-07-01,,69,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-10EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,10.5,EE,612632274546,612632274546,USD,130.0,239.95,2017-07-01,,68,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-10.5EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,11,EE,612632274553,612632274553,USD,130.0,239.95,2017-07-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-11EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,11.5,EE,612632274560,612632274560,USD,130.0,239.95,2017-07-01,,72,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-11.5EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,12,EE,612632274577,612632274577,USD,130.0,239.95,2017-07-01,,68,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-12EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,13,EE,612632274584,612632274584,USD,130.0,239.95,2017-07-01,,20,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-13EE
"Sharptail 8"" Dark Brown",45026,Dark Brown,205,No,14,EE,612632274591,612632274591,USD,130.0,239.95,2017-07-01,,33,2024-04-12,DANNER,Hunt,Men,Sharptail,No,,"D, EE",Brown,45026-205-14EE
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,7,D,612632178295,612632178295,USD,180.0,319.95,2017-01-01,,24,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-7D
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,7.5,D,612632178301,612632178301,USD,180.0,319.95,2017-01-01,,15,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-7.5D
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,8,D,612632178318,612632178318,USD,180.0,319.95,2017-01-01,,18,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-8D
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,8.5,D,612632178325,612632178325,USD,180.0,319.95,2017-01-01,,29,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-8.5D
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,9,D,612632178332,612632178332,USD,180.0,319.95,2017-01-01,,21,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-9D
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,9.5,D,612632178349,612632178349,USD,180.0,319.95,2017-01-01,,96,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-9.5D
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,10,D,612632178356,612632178356,USD,180.0,319.95,2017-01-01,,18,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-10D
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,10.5,D,612632178363,612632178363,USD,180.0,319.95,2017-01-01,,59,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-10.5D
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,11,D,612632178370,612632178370,USD,180.0,319.95,2017-01-01,,99,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-11D
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,11.5,D,612632178387,612632178387,USD,180.0,319.95,2017-01-01,,50,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-11.5D
"Sharptail Snake Boot 17"" Dark Brown",45040,Dark Brown,205,No,12,D,612632178394,612632178394,USD,180.0,319.95,2017-01-01,,15,2024-04-12,DANNER,Hunt,Men,Sharptail Snake Boot,No,,"D, EE",Brown,45040-205-12D
